category,resource_key,msg_id,final_zh,updated_at,compiled_at,reviewed_at,ai_reviewed_at,high_risk_at
battle,BATTLE/EVENT/SCRIPT/0316,MSG_BTL40AFTER_000_000,"[msg MSG_BTL40AFTER_000_000 [芮丝汀娜]]
[s][vp 8 0 2 1027 1 244]呜……好强……[n]这真是意料之外……[n][f 1 3 65535][w][e]",,2026-09-01T05:16:17.489Z,2026-09-01T05:16:17.489Z,,
battle,BATTLE/EVENT/SCRIPT/0316,MSG_BTL40AFTER_010_000,"[msg MSG_BTL40AFTER_010_000 [卡萝莉娜]]
[s][vp 8 0 2 1028 1 245]嗯……这不是普通人的力量。[n][f 1 3 65535][w][e]
[s][vp 8 0 2 1029 1 245]看来我们也一样[n]不能手下留情了呢……[n][f 1 3 65535][w][e]
[s][vp 8 0 2 1030 1 245]哼哼……真是超乎意料了，囚犯！！[n]接下来，我们也会使出全力！！[n][f 1 3 65535][w][e]",,2026-09-01T05:16:17.792Z,2026-09-01T05:16:17.792Z,,
battle,BATTLE/EVENT/SCRIPT/0316,MSG_BTL40AFTER_020_000,"[msg MSG_BTL40AFTER_020_000 [芮丝汀娜]]
[s][vp 8 0 2 1031 1 244]这样的话，或许能看到……[n][f 1 3 65535][w][e]
[s][vp 8 0 2 1032 1 244]隐藏着的……真正的……！！[n][f 1 3 65535][w][e]",,2026-09-01T05:16:18.078Z,2026-09-01T05:16:18.078Z,,
battle,BATTLE/EVENT/SCRIPT/0316,MSG_BTL40AFTER_110_000,"[msg MSG_BTL40AFTER_110_000 [卡萝莉娜]]
[s][vp 8 0 2 1054 1 245]这家伙……说到底也只是个人类呢。[n]到此为止了吗……真是遗憾啊，囚犯。[n][f 1 3 65535][w][e]",,2026-09-01T05:16:18.391Z,2026-09-01T05:16:18.391Z,,
battle,BATTLE/EVENT/SCRIPT/0316,MSG_BTL40AFTER_120_000,"[msg MSG_BTL40AFTER_120_000 [芮丝汀娜]]
[s][vp 8 0 2 1055 1 244]是啊……[n]结束这次的『检查』吧。[n][f 1 3 65535][w][e]",,2026-09-01T05:16:18.688Z,2026-09-01T05:16:18.688Z,,
battle,BATTLE/EVENT/SCRIPT/0316,MSG_BTL50AFTER_000_000,"[msg MSG_BTL50AFTER_000_000 [卡萝莉娜]]
[s][vp 8 0 2 1033 1 245]怎么会这样……[n][f 1 3 65535][w][e]",,2026-09-01T05:16:19.741Z,2026-09-01T05:16:19.741Z,,
battle,BATTLE/EVENT/SCRIPT/0316,MSG_BTL50AFTER_010_000,"[msg MSG_BTL50AFTER_010_000 [芮丝汀娜]]
[s][vp 8 0 2 1034 1 244]居然与身为主人侍从的我们不分胜负……[n]不，说不定……[n][f 1 3 65535][w][e]",,2026-09-01T05:16:20.119Z,2026-09-01T05:16:20.119Z,,
battle,BATTLE/EVENT/SCRIPT/0316,MSG_BTL50AFTER_020_000,"[msg MSG_BTL50AFTER_020_000 [卡萝莉娜]]
[s][vp 8 0 2 1035 1 245]『百亿分之一』啊……[n]难道真的发生了吗……？[n][f 1 3 65535][w][e]",,2026-09-01T05:16:20.562Z,2026-09-01T05:16:20.562Z,,
battle,BATTLE/EVENT/SCRIPT/0316,MSG_BTL50AFTER_030_000,"[msg MSG_BTL50AFTER_030_000 [芮丝汀娜]]
[s][vp 8 0 2 1036 1 244]这样的话……[n][f 1 3 65535][w][e]",,2026-09-01T05:16:21.344Z,2026-09-01T05:16:21.344Z,,
battle,BATTLE/EVENT/SCRIPT/0316,MSG_BTL50AFTER_040_000,"[msg MSG_BTL50AFTER_040_000 [卡萝莉娜]]
[s][vp 8 0 2 1037 1 245]芮丝汀娜……？[n][f 1 3 65535][w][e]",,2026-09-01T05:16:21.799Z,2026-09-01T05:16:21.799Z,,
battle,BATTLE/EVENT/SCRIPT/0316,MSG_BTL50AFTER_050_000,"[msg MSG_BTL50AFTER_050_000 [芮丝汀娜]]
[s][vp 8 0 2 1038 1 244]……听好了，囚犯！！[n][f 1 3 65535][w][e]
[s][vp 8 0 2 1039 1 244]在用尽全部力量之后……[n]你一定要告诉我们！[n][f 1 3 65535][w][e]
[s][vp 8 0 2 1040 1 244]你到底是什么人……[n][f 1 3 65535][w][e]
[s][vp 8 0 2 1041 1 244]还有……！！[n]我们又是谁……！！[n][f 1 3 65535][w][e]",,2026-09-01T05:16:22.195Z,2026-09-01T05:16:22.195Z,,
battle,BATTLE/EVENT/SCRIPT/0316,MSG_BTL50AFTER_060_000,"[msg MSG_BTL50AFTER_060_000 [卡萝莉娜]]
[s][vp 8 0 2 1042 1 245]芮丝汀娜！你……！[n][f 1 3 65535][w][e]",,2026-09-01T05:16:22.795Z,2026-09-01T05:16:22.795Z,,
battle,BATTLE/EVENT/SCRIPT/0316,MSG_BTL50AFTER_070_000,"[msg MSG_BTL50AFTER_070_000 [芮丝汀娜]]
[s][vp 8 0 2 1043 1 244]来吧……全力战斗吧！！[n][f 1 3 65535][w][e]",,2026-09-01T05:16:23.134Z,2026-09-01T05:16:23.134Z,,
battle,BATTLE/EVENT/SCRIPT/0316,MSG_BTL50AFTER_100_000,"[msg MSG_BTL50AFTER_100_000 [卡萝莉娜]]
[s][vp 8 0 2 1056 1 245]还以为你也许会创造奇迹呢，[n]到此为止了吗……实在是太可惜了。[n][f 1 3 65535][w][e]",,2026-09-01T05:16:23.526Z,2026-09-01T05:16:23.526Z,,
battle,BATTLE/EVENT/SCRIPT/0316,MSG_BTL50AFTER_110_000,"[msg MSG_BTL50AFTER_110_000 [芮丝汀娜]]
[s][vp 8 0 2 1057 1 244]嗯，真的很遗憾……[n]『检查』就到此为止吧。[n][f 1 3 65535][w][e]",,2026-09-01T05:16:23.771Z,2026-09-01T05:16:23.771Z,,
battle,BATTLE/EVENT/SCRIPT/0316,MSG_BTLSTART_000_000,"[msg MSG_BTLSTART_000_000 [卡萝莉娜]]
[s][vp 8 0 2 1006 1 245]好了……开始吧，囚犯！[n][f 1 3 65535][w][e]",,2026-09-01T05:16:25.232Z,2026-09-01T05:16:25.232Z,,
battle,BATTLE/EVENT/SCRIPT/0316,MSG_BTLSTART_010_000,"[msg MSG_BTLSTART_010_000 [芮丝汀娜]]
[s][vp 8 0 2 1007 1 244]无需手下留情。[n][f 1 3 65535][w][e]
[s][vp 8 0 2 1008 1 244]……不过，你应该很快就会知道，[n]自己根本没有手下留情的余地。[n][f 1 3 65535][w][e]",,2026-09-01T05:16:25.491Z,2026-09-01T05:16:25.491Z,,
battle,BATTLE/EVENT/SCRIPT/0316,MSG_BTLSTART_020_000,"[msg MSG_BTLSTART_020_000 [卡萝莉娜]]
[s][vp 8 0 2 1009 1 245]那就咬紧牙关吧！[n]要上咯……！！[n][f 1 3 65535][w][e]",,2026-09-01T05:16:25.754Z,2026-09-01T05:16:25.754Z,,
battle,BATTLE/EVENT/SCRIPT/0316,MSG_BTLSTART_030_000,"[msg MSG_BTLSTART_030_000 [芮丝汀娜]]
[s]Dummy[n][f 1 3 65535][w][e]",,2026-09-01T05:16:26.002Z,2026-09-01T05:16:26.002Z,,
battle,BATTLE/EVENT/SCRIPT/0316,MSG_BTLSTART02_000_000,"[msg MSG_BTLSTART02_000_000 [卡萝莉娜]]
[s][vp 8 0 2 1010 1 245]哼，不吸取教训还敢过来的毅力倒是值得赞赏。[n][f 1 3 65535][w][e]",,2026-09-01T05:16:24.055Z,2026-09-01T05:16:24.055Z,,
battle,BATTLE/EVENT/SCRIPT/0316,MSG_BTLSTART02_010_000,"[msg MSG_BTLSTART02_010_000 [芮丝汀娜]]
[s][vp 8 0 2 1011 1 244]但是，我不会手下留情的。[n][f 1 3 65535][w][e]
[s][vp 8 0 2 1012 1 244]只有让你使出『全力』，[n]检查才有意义……[n][f 1 3 65535][w][e]",,2026-09-01T05:16:24.411Z,2026-09-01T05:16:24.411Z,,
battle,BATTLE/EVENT/SCRIPT/0316,MSG_BTLSTART02_020_000,"[msg MSG_BTLSTART02_020_000 [卡萝莉娜]]
[s][vp 8 0 2 1013 1 245]没错！[n]要上咯……！！[n][f 1 3 65535][w][e]",,2026-09-01T05:16:24.692Z,2026-09-01T05:16:24.692Z,,
battle,BATTLE/EVENT/SCRIPT/0316,MSG_BTLSTART02_030_000,"[msg MSG_BTLSTART02_030_000 [芮丝汀娜]]
[s]Dummy[n][f 1 3 65535][w][e]",,2026-09-01T05:16:24.957Z,2026-09-01T05:16:24.957Z,,
battle,BATTLE/EVENT/SCRIPT/0317,MSG_BTL1TURNCAR_000_000,"[msg MSG_BTL1TURNCAR_000_000 [卡萝莉娜]]
[s][vp 8 0 2 1001 1 245]不要抵抗，囚犯……[n]老老实实接受刑罚吧！[n][f 1 3 65535][w][e]",,2026-09-01T05:16:26.278Z,2026-09-01T05:16:26.278Z,,
battle,BATTLE/EVENT/SCRIPT/0317,MSG_BTL1TURNJUS_000_000,"[msg MSG_BTL1TURNJUS_000_000 [芮丝汀娜]]
[s][vp 8 0 2 1002 1 244]最后的时刻……就要干干脆脆！[n][f 1 3 65535][w][e]",,2026-09-01T05:16:26.558Z,2026-09-01T05:16:26.558Z,,
battle,BATTLE/EVENT/SCRIPT/0317,MSG_BTL2TURNCAR_000_000,"[msg MSG_BTL2TURNCAR_000_000 [卡萝莉娜]]
[s][vp 8 0 2 1003 1 245]竟然无法一次打倒……[n]看来你的力量比想象中要强呢，囚犯……[n][f 1 3 65535][w][e]
[s][vp 8 0 2 1004 1 245]不过，这样就结束了！[n][f 1 3 65535][w][e]",,2026-09-01T05:16:27.193Z,2026-09-01T05:16:27.193Z,,
battle,BATTLE/EVENT/SCRIPT/0317,MSG_BTL2TURNCAR_020_000,"[msg MSG_BTL2TURNCAR_020_000 [卡萝莉娜]]
[s][vp 8 0 2 1006 1 245]我说过不要迷茫的吧！[n]你想要违反主人的命令吗！？[n][f 1 3 65535][w][e]",,2026-09-01T05:16:28.006Z,2026-09-01T05:16:28.006Z,,
battle,BATTLE/EVENT/SCRIPT/0317,MSG_BTL2TURNIGO_100_000,"[msg MSG_BTL2TURNIGO_100_000 [伊格尔]]
[s][vp 8 0 2 1018 1 0][f 4 10 65535 0 0]怎么了？[n][f 1 3 65535][w][e]",,2026-09-01T05:16:28.328Z,2026-09-01T05:16:28.328Z,,
battle,BATTLE/EVENT/SCRIPT/0317,MSG_BTL2TURNJUS_010_000,"[msg MSG_BTL2TURNJUS_010_000 [芮丝汀娜]]
[s][vp 8 0 2 1005 1 244]这力量……[n]卡萝莉娜，果然……！[n][f 1 3 65535][w][e]",,2026-09-01T05:16:28.615Z,2026-09-01T05:16:28.615Z,,
battle,BATTLE/EVENT/SCRIPT/0317,MSG_BTL2TURNJUS_030_000,"[msg MSG_BTL2TURNJUS_030_000 [芮丝汀娜]]
[s][vp 8 0 2 1007 1 244]呜……[n][f 1 3 65535][w][e]",,2026-09-01T05:16:28.974Z,2026-09-01T05:16:28.974Z,,
battle,BATTLE/EVENT/SCRIPT/0317,MSG_BTL3TURNCAR_000_000,"[msg MSG_BTL3TURNCAR_000_000 [卡萝莉娜]]
[s][vp 8 0 2 1008 1 245]……[n][f 1 3 65535][w][e]",,2026-09-01T05:16:29.251Z,2026-09-01T05:16:29.251Z,,
battle,BATTLE/EVENT/SCRIPT/0317,MSG_BTL3TURNIGO_100_000,"[msg MSG_BTL3TURNIGO_100_000 [伊格尔]]
[s][vp 8 0 2 1019 1 0][f 4 10 65535 0 0]什么！？[n][f 1 3 65535][w][e]",,2026-09-01T05:16:29.496Z,2026-09-01T05:16:29.496Z,,
battle,BATTLE/EVENT/SCRIPT/0317,MSG_BTL3TURNJUS_010_000,"[msg MSG_BTL3TURNJUS_010_000 [芮丝汀娜]]
[s][vp 8 0 2 1009 1 244]果然不对……[n][f 1 3 65535][w][e]
[s][vp 8 0 2 1010 1 244]我们的使命……并不是夺走别人的生命！[n][f 1 3 65535][w][e]",,2026-09-01T05:16:29.926Z,2026-09-01T05:16:29.926Z,,
battle,BATTLE/EVENT/SCRIPT/0317,MSG_BTL3TURNJUS_011_000,"[msg MSG_BTL3TURNJUS_011_000 [芮丝汀娜]]
[s][vp 8 0 2 1011 1 244]卡萝莉娜！[n][f 1 3 65535][w][e]",,2026-09-01T05:16:30.202Z,2026-09-01T05:16:30.202Z,,
battle,BATTLE/EVENT/SCRIPT/0317,MSG_BTL4TURNCAR_010_000,"[msg MSG_BTL4TURNCAR_010_000 [卡萝莉娜]]
[s][vp 8 0 2 1015 1 245]果然，这个囚犯……[n]不是泛泛之辈……[n][f 1 3 65535][w][e]",,2026-09-01T05:16:30.502Z,2026-09-01T05:16:30.502Z,,
battle,BATTLE/EVENT/SCRIPT/0317,MSG_BTL4TURNCAR_030_000,"[msg MSG_BTL4TURNCAR_030_000 [卡萝莉娜]]
[s][vp 8 0 2 1017 1 245]……继续下去也没什么好处。[n][f 1 3 65535][w][e]",,2026-09-01T05:16:30.764Z,2026-09-01T05:16:30.764Z,,
battle,BATTLE/EVENT/SCRIPT/0317,MSG_BTL4TURNIGO_100_000,"[msg MSG_BTL4TURNIGO_100_000 [伊格尔]]
[s][vp 8 0 2 1020 1 0][f 4 10 65535 0 0]你们……[n][f 1 3 65535][w][e]",,2026-09-01T05:16:32.014Z,2026-09-01T05:16:32.015Z,,
battle,BATTLE/EVENT/SCRIPT/0317,MSG_BTL4TURNIGO_110_000,"[msg MSG_BTL4TURNIGO_110_000 [伊格尔]]
[s][vp 8 0 2 1021 1 0][f 4 10 65535 0 0]怎么会这样……[n][f 1 3 65535][w][e]",,2026-09-01T05:16:32.700Z,2026-09-01T05:16:32.700Z,,
battle,BATTLE/EVENT/SCRIPT/0317,MSG_BTL4TURNJUS_000_000,"[msg MSG_BTL4TURNJUS_000_000 [卡萝莉娜]]
[s][vp 8 0 2 1012 1 245]这是怎么回事……[n]为什么心中如此焦躁不安！？[n][f 1 3 65535][w][e]
[s][vp 8 0 2 1013 1 245]难道说……[n]我们还有别的使命吗……！？[n][f 1 3 65535][w][e]
[s][vp 8 0 2 1014 1 245]可恶……！[n][f 1 3 65535][w][e]",,2026-09-01T05:16:32.998Z,2026-09-01T05:16:32.998Z,,
battle,BATTLE/EVENT/SCRIPT/0317,MSG_BTL4TURNJUS_001_000,"[msg MSG_BTL4TURNJUS_001_000 [卡萝莉娜]]
[s][vp 8 0 2 1014 1 245]可恶……！[n][f 1 3 65535][w][e]",,2026-09-01T05:16:33.498Z,2026-09-01T05:16:33.498Z,,
battle,BATTLE/EVENT/SCRIPT/0317,MSG_BTL4TURNJUS_020_000,"[msg MSG_BTL4TURNJUS_020_000 [芮丝汀娜]]
[s][vp 8 0 2 1016 1 244]是的……那是为了探明人类的『可能性』[n]而必须更生的人类……[n][f 1 3 65535][w][e]",,2026-09-01T05:16:34.214Z,2026-09-01T05:16:34.214Z,,
battle,BATTLE/EVENT/SCRIPT/0317,MSG_BTL4TURNJUS_900_000,"[msg MSG_BTL4TURNJUS_900_000 [卡萝莉娜]]
[s][vp 8 0 2 1012 1 245]这是怎么回事……[n]为什么心中如此焦躁不安！？[n][f 1 3 65535][w][e]
[s][vp 8 0 2 1013 1 245]难道说……[n]我们还有别的使命吗……！？[n][f 1 3 65535][w][e]",,2026-09-01T05:16:36.623Z,2026-09-01T05:16:36.623Z,,
battle,BATTLE/EVENT/SCRIPT/0337,MSG_ACT_START_001,"[msg MSG_ACT_START_001 [妹妹]]
[s][vp 8 0 2 1004 0 10]很久没有一起战斗了呢。[n][f 1 3 65535][w][e]",2026-09-01T05:16:46.697Z,2026-09-01T12:35:14.057Z,2026-09-01T05:16:47.208Z,,
battle,BATTLE/EVENT/SCRIPT/0337,MSG_ACT_START_002,"[msg MSG_ACT_START_002 [妹妹]]
[s][vp 8 0 2 1005 0 10]这次换我来帮助姐姐了。[n]好，来取得胜利吧！[n][f 1 3 65535][w][e]",2026-09-01T05:16:54.536Z,2026-09-01T12:35:14.057Z,2026-09-01T05:16:54.950Z,,
battle,BATTLE/EVENT/SCRIPT/0337,MSG_BTLSTART_001,"[msg MSG_BTLSTART_001]
[s]dummy信息[n][f 1 3 65535][w][e]",,2026-09-01T12:35:14.057Z,2026-09-01T05:16:58.253Z,,
battle,BATTLE/EVENT/SCRIPT/0337,MSG_BTLSTART_002,"[msg MSG_BTLSTART_002 [少女的声音]]
[s][bup 0 8 154 0 0][vp 8 0 2 1001 0 8][f 4 10 65535 0 0]敌人的反应减少了……？[n][f 1 3 65535][w][e]",,2026-09-01T12:35:14.057Z,2026-09-01T05:16:58.973Z,,
battle,BATTLE/EVENT/SCRIPT/0337,MSG_BTLSTART_003,"[msg MSG_BTLSTART_003 [少年般的声音]]
[s][vp 8 0 2 1003 0 3]那家伙是……！[n][f 1 3 65535][w][e]",,2026-09-01T12:35:14.057Z,2026-09-01T05:17:03.264Z,,
battle,BATTLE/EVENT/SCRIPT/0338,MSG_BTLSTART_001,"[msg MSG_BTLSTART_001 [芳泽 堇]]
[s][bup 0 10 100 0 0][vp 8 0 2 1001 0 10][f 4 10 65535 0 0][lName]你是……姐姐吧？[n][f 1 3 65535][w][e]",2026-08-06T16:15:22.727Z,2026-08-10T06:55:31.841Z,2026-09-01T05:17:03.706Z,,
battle,BATTLE/EVENT/SCRIPT/0338,MSG_BTLSTART_002,"[msg MSG_BTLSTART_002 [芳泽 堇]]
[s][bup 0 10 100 0 0][vp 8 0 2 1002 0 10][f 4 10 65535 0 0]……是啊。[n][f 1 3 65535][w][e]",2026-08-06T16:15:22.728Z,2026-08-10T06:55:31.841Z,2026-09-01T05:17:04.217Z,,
battle,BATTLE/EVENT/SCRIPT/0338,MSG_BTLSTART_003,"[msg MSG_BTLSTART_003 [摩尔加纳]]
[s][bup 0 3 2 0 0][vp 8 0 2 1003 0 3][f 4 10 65535 0 0]指示由吾辈来下达！[n]不要太勉强咯？[n][f 1 3 65535][w][e]",,2026-09-01T05:17:05.372Z,2026-09-01T05:17:05.372Z,,
battle,BATTLE/EVENT/SCRIPT/0338,MSG_BTLSTART_004,"[msg MSG_BTLSTART_004 [芳泽 堇]]
[s][bup 0 10 104 0 0][vp 8 0 2 1004 0 10][f 4 10 65535 0 0]咦……猫？[n][f 1 3 65535][w][e]",2026-08-06T16:15:22.728Z,2026-08-10T06:55:31.841Z,2026-09-01T05:17:06.509Z,,
battle,BATTLE/EVENT/SCRIPT/0338,MSG_BTLSTART_005,"[msg MSG_BTLSTART_005 [芳泽 堇]]
[s][bup 0 10 122 0 0][vp 8 0 2 1005 0 10][f 4 10 65535 0 0]拜托你了！[n][f 1 3 65535][w][e]",2026-08-06T16:15:22.728Z,2026-08-10T06:55:31.841Z,2026-09-01T05:17:08.384Z,,
battle,BATTLE/EVENT/SCRIPT/0338,SEL_BTL_START_000,"[sel SEL_BTL_START_000 top]
[s]之后再说[e]
[s]先打倒敌人[e]",,2026-09-01T05:17:08.874Z,2026-09-01T05:17:08.874Z,,
battle,BATTLE/EVENT/SCRIPT/0339,MSG_BTLSTART_002,"[msg MSG_BTLSTART_002 [明智 吾郎]]
[s][bup 0 9 800 0 0][vp 8 0 2 1001 0 9][f 4 10 65535 0 0]哼，好久没这样了呢。[n]真是让人热血沸腾……[n][f 1 3 65535][w][e]",,2026-09-01T05:17:11.727Z,2026-09-01T05:17:11.727Z,,
battle,BATTLE/EVENT/SCRIPT/0339,MSG_BTLSTART_003,"[msg MSG_BTLSTART_003 [芳泽 堇]]
[s][bup 0 10 104 0 0][vp 8 0 2 1002 0 10][f 4 10 65535 0 0]明智同学……！？[n][f 1 3 65535][w][e]",2026-08-06T16:15:22.728Z,2026-08-10T06:55:31.841Z,2026-09-01T05:17:12.335Z,,
battle,BATTLE/EVENT/SCRIPT/0339,MSG_BTLSTART_004,"[msg MSG_BTLSTART_004 [明智 吾郎]]
[s][bup 0 9 800 0 0][vp 8 0 2 1003 0 9][f 4 10 65535 0 0]……快点解决吧！[n][f 1 3 65535][w][e]",,2026-09-01T05:17:12.963Z,2026-09-01T05:17:12.963Z,,
battle,BATTLE/EVENT/SCRIPT/0339,MSG_BTLSTART_005,"[msg MSG_BTLSTART_005 [芳泽 堇]]
[s][bup 0 10 104 0 0][vp 8 0 2 1004 0 10][f 4 10 65535 0 0]好、好的！[n][f 1 3 65535][w][e]",2026-08-06T16:15:22.728Z,2026-08-10T06:55:31.841Z,2026-09-01T05:17:13.959Z,,
battle,BATTLE/EVENT/SCRIPT/033A,MSG_A3SYSMSG_000,"[msg MSG_A3SYSMSG_000 [芳泽 堇]]
[s]为了配合演出[n]有２只敌人贝利亚，[n]预定最后会融合成１只。[n][f 1 3 65535][w][e]",2026-08-06T16:15:22.728Z,2026-08-10T06:55:31.841Z,2026-09-01T05:17:14.570Z,,
battle,BATTLE/EVENT/SCRIPT/033A,MSG_A3SYSMSG_001,"[msg MSG_A3SYSMSG_001 [芳泽 堇]]
[s]基于同样的理由，[n]外观轮廓会变得比较小，[n]敬请见谅。[n][f 1 3 65535][w][e]",2026-08-06T16:15:22.728Z,2026-08-10T06:55:31.841Z,2026-09-01T05:17:15.229Z,,
battle,BATTLE/EVENT/SCRIPT/033A,MSG_ACTSTART_001,"[msg MSG_ACTSTART_001 [明智 吾郎]]
[s][vp 8 0 2 1004 0 9]你太冲动了！[n][f 1 3 65535][w][e]",,2026-09-01T05:17:18.036Z,2026-09-01T05:17:18.036Z,,
battle,BATTLE/EVENT/SCRIPT/033A,MSG_ACTSTART_002,"[msg MSG_ACTSTART_002 [明智 吾郎]]
[s][bup 0 9 802 0 0][vp 8 0 2 1005 0 9][f 4 10 65535 0 0]冷静一点！[n][f 1 3 65535][w][e]",,2026-09-01T05:17:19.100Z,2026-09-01T05:17:19.100Z,,
battle,BATTLE/EVENT/SCRIPT/033A,MSG_ACTSTART_003,"[msg MSG_ACTSTART_003 [芳泽 堇]]
[s][bup 0 10 105 0 0][vp 8 0 2 1006 0 10][f 4 10 65535 0 0]啊……[n]对、对不起……[n][f 1 3 65535][w][e]",2026-08-06T16:15:22.728Z,2026-08-10T06:55:31.841Z,2026-09-01T05:17:19.794Z,,
battle,BATTLE/EVENT/SCRIPT/033A,MSG_ACTSTART_004,"[msg MSG_ACTSTART_004 [明智 吾郎]]
[s][bup 0 9 802 0 0][vp 8 0 2 1007 0 9][f 4 10 65535 0 0]要上了！配合我！[n][f 1 3 65535][w][e]",,2026-09-01T05:17:20.436Z,2026-09-01T05:17:20.436Z,,
battle,BATTLE/EVENT/SCRIPT/033A,MSG_ACTSTART_005,"[msg MSG_ACTSTART_005 [芳泽 堇]]
[s][bup 0 10 100 0 0][vp 8 0 2 1008 0 10][f 4 10 65535 0 0]好、好的！[n][f 1 3 65535][w][e]",2026-08-06T16:15:22.728Z,2026-08-10T06:55:31.841Z,2026-09-01T05:17:21.432Z,,
battle,BATTLE/EVENT/SCRIPT/033A,MSG_BTLSTART_001,"[msg MSG_BTLSTART_001 [芳泽 堇]]
[s][bup 0 10 105 0 0][vp 8 0 2 1003 0 10][f 4 10 65535 0 0]我……我……！[n][f 1 3 65535][w][e]",2026-08-06T16:15:22.728Z,2026-08-10T06:55:31.841Z,2026-09-01T05:17:22.201Z,,
battle,BATTLE/EVENT/SCRIPT/033B,MSG_ACTSTART_001,"[msg MSG_ACTSTART_001 [扭曲的深渊]]
[s][vp 8 0 2 1004 1 521]不够……[n][f 1 3 65535][w][e]
[s][vp 8 0 2 1005 1 521]就这点程度……！[n][f 1 3 65535][w][e]",,2026-09-01T05:17:23.078Z,2026-09-01T05:17:23.078Z,,
battle,BATTLE/EVENT/SCRIPT/033B,MSG_ACTSTART_002,"[msg MSG_ACTSTART_002 [明智 吾郎]]
[s][bup 0 9 802 65535 0][vp 8 0 2 1006 0 9][f 4 10 65535 0 0]啧……真是个难缠的家伙。[n][f 1 3 65535][w][e]",,2026-09-01T05:17:24.191Z,2026-09-01T05:17:24.191Z,,
battle,BATTLE/EVENT/SCRIPT/033B,MSG_BTLEND_000,"[msg MSG_BTLEND_000]
[s][fName]能与明智使出合体技了。[n]只有轮到明智行动时才能发动合体技。[n][f 1 3 65535][w][e]",,2026-09-01T05:17:25.006Z,2026-09-01T05:17:25.006Z,,
battle,BATTLE/EVENT/SCRIPT/033B,MSG_BTLEND_001,"[msg MSG_BTLEND_001 [明智 吾郎]]
[s][bup 0 9 805 65535 0][vp 8 0 2 1010 0 9][f 4 10 65535 0 0]哈，就临时合作来说还算不错的呢。[n][f 1 3 65535][w][e]",,2026-09-01T05:17:28.396Z,2026-09-01T05:17:28.396Z,,
battle,BATTLE/EVENT/SCRIPT/033B,MSG_BTLGATTAI_001,"[msg MSG_BTLGATTAI_001 [明智 吾郎]]
[s][bup 0 9 802 65535 0][vp 8 0 2 1008 0 9][f 4 10 65535 0 0]不过是个二流角色，废话真多……[n][f 1 3 65535][w][e]
[s][vp 8 0 2 1009 0 9][f 4 10 65535 0 0]Ｒｏｓｅ！[n]让那家伙闭嘴……掩护我！[n][f 1 3 65535][w][e]",,2026-09-01T05:17:29.162Z,2026-09-01T05:17:29.162Z,,
battle,BATTLE/EVENT/SCRIPT/033B,MSG_BTLGATTAI_002,"[msg MSG_BTLGATTAI_002 [扭曲的深渊]]
[s][vp 8 0 2 1007 1 521]接受吧……臣服于我！[n][f 1 3 65535][w][e]",,2026-09-01T05:17:29.887Z,2026-09-01T05:17:29.887Z,,
battle,BATTLE/EVENT/SCRIPT/033B,MSG_BTLSTART_000,"[msg MSG_BTLSTART_000 [明智 吾郎]]
[s][bup 0 9 802 65535 0][vp 8 0 2 1002 0 9][f 4 10 65535 0 0]……一堆杂兵。[n][f 1 3 65535][w][e]
[s][vp 8 0 2 1003 0 9][f 4 10 65535 0 0]我没工夫和你闲聊！[n][f 1 3 65535][w][e]",,2026-09-01T05:17:30.517Z,2026-09-01T05:17:30.517Z,,
battle,BATTLE/EVENT/SCRIPT/033B,MSG_BTLSTART_001,"[msg MSG_BTLSTART_001 [扭曲的深渊]]
[s][vp 8 0 2 1001 1 521]拒绝主人慈悲的愚者……[n][f 1 3 65535][w][e]",,2026-09-01T05:17:31.225Z,2026-09-01T05:17:31.225Z,,
battle,BATTLE/EVENT/SCRIPT/033C,MSG_BTLEND_000,"[msg MSG_BTLEND_000 [明智 吾郎]]
[s][bup 0 9 100 0 0][vp 8 0 2 1004 1 217][f 4 10 65535 0 0]哈哈……这也真是出乎我意料了。[n][f 1 3 65535][w][e]",,2026-09-01T05:17:31.882Z,2026-09-01T05:17:31.882Z,,
battle,BATTLE/EVENT/SCRIPT/033C,MSG_BTLEND_001,"[msg MSG_BTLEND_001 [明智 吾郎]]
[s][bup 0 9 100 0 0][vp 8 0 2 1005 1 217][f 4 10 65535 0 0]如果这就是你的全力，[n]那这次是我赢了。[n][f 1 3 65535][w][e]",,2026-09-01T05:17:32.566Z,2026-09-01T05:17:32.566Z,,
battle,BATTLE/EVENT/SCRIPT/033C,MSG_BTLSTART_000,"[msg MSG_BTLSTART_000 [明智 吾郎]]
[s][bup 0 9 100 0 0][vp 8 0 2 1001 1 217][f 4 10 65535 0 0]不抱着杀死我的觉悟是无法打倒我的。[n]来吧，让我见识一下你的实力吧。[n][f 1 3 65535][w][e]",,2026-09-01T05:17:33.178Z,2026-09-01T05:17:33.178Z,,
battle,BATTLE/EVENT/SCRIPT/033C,MSG_BTLSTART_001,"[msg MSG_BTLSTART_001 [明智 吾郎]]
[s][bup 0 9 100 0 0][vp 8 0 2 1002 1 217][f 4 10 65535 0 0]这次一定要以[n]杀死我的觉悟出手哦。[n][f 1 3 65535][w][e]",,2026-09-01T05:17:33.624Z,2026-09-01T05:17:33.624Z,,
